sample_accession_id,sample_alias,file_name,file_accession_id
EGAN00001504150,PV974,PV974_CD34.bam,EGAF00001654536
EGAN00001504150,PV974,PV974_DNA.bam,EGAF00001654537
EGAN00001504150,PV974,PV974_BMMNC.bam,EGAF00001655155
EGAN00001504150,PV974,PV974_CD34.bam,EGAF00001655156
EGAN00001504150,PV974,PV974_DNA.bam,EGAF00001655157
EGAN00001504151,PV982,PV982_BMMNC.bam,EGAF00001577928
EGAN00001504151,PV982,PV982_DNA.bam,EGAF00001577929
EGAN00001504151,PV982,PV982_BMMNC.bam,EGAF00001654540
EGAN00001504151,PV982,PV982_DNA.bam,EGAF00001654679
EGAN00001504151,PV982,PV982_BMMNC.bam,EGAF00001655160
EGAN00001504151,PV982,PV982_DNA.bam,EGAF00001655161
EGAN00001504152,PV983,PV983_BMMNC.bam,EGAF00001577930
EGAN00001504152,PV983,PV983_DNA.bam,EGAF00001577931
EGAN00001504152,PV983,PV983_BMMNC.bam,EGAF00001654680
EGAN00001504152,PV983,PV983_DNA.bam,EGAF00001654681
EGAN00001504152,PV983,PV983_BMMNC.bam,EGAF00001655162
EGAN00001504152,PV983,PV983_DNA.bam,EGAF00001655163
EGAN00001504153,PV990,PV990_BMMNC.bam,EGAF00001577932
EGAN00001504153,PV990,PV990_DNA.bam,EGAF00001577933
EGAN00001504153,PV990,PV990_BMMNC.bam,EGAF00001654682
EGAN00001504153,PV990,PV990_DNA.bam,EGAF00001654683
EGAN00001504153,PV990,PV990_BMMNC.bam,EGAF00001655164
EGAN00001504153,PV990,PV990_DNA.bam,EGAF00001655165
EGAN00001504154,PV991,PV991_BMMNC.bam,EGAF00001577934
EGAN00001504154,PV991,PV991_DNA.bam,EGAF00001577935
EGAN00001504154,PV991,PV991_BMMNC.bam,EGAF00001654684
EGAN00001504154,PV991,PV991_DNA.bam,EGAF00001654685
EGAN00001504154,PV991,PV991_BMMNC.bam,EGAF00001655166
EGAN00001504154,PV991,PV991_DNA.bam,EGAF00001655167
EGAN00001504155,PV993,PV993_BMMNC.bam,EGAF00001577936
EGAN00001504155,PV993,PV993_CD34.bam,EGAF00001577937
EGAN00001504155,PV993,PV993_DNA.bam,EGAF00001577938
EGAN00001504155,PV993,PV993_BMMNC.bam,EGAF00001654686
EGAN00001504155,PV993,PV993_CD34.bam,EGAF00001654687
EGAN00001504155,PV993,PV993_DNA.bam,EGAF00001654688
EGAN00001504155,PV993,PV993_BMMNC.bam,EGAF00001655168
EGAN00001504155,PV993,PV993_CD34.bam,EGAF00001655169
EGAN00001504155,PV993,PV993_DNA.bam,EGAF00001655170
EGAN00001504156,PV995,PV995_BMMNC.bam,EGAF00001577939
EGAN00001504156,PV995,PV995_BMMNC_CHX.bam,EGAF00001577940
EGAN00001504156,PV995,PV995_BMMNC_untreated.bam,EGAF00001577941
EGAN00001504156,PV995,PV995_DNA.bam,EGAF00001577942
EGAN00001504156,PV995,PV995_BMMNC.bam,EGAF00001654689
EGAN00001504156,PV995,PV995_BMMNC_CHX.bam,EGAF00001654690
EGAN00001504156,PV995,PV995_BMMNC_untreated.bam,EGAF00001654691
EGAN00001504156,PV995,PV995_DNA.bam,EGAF00001654692
EGAN00001504156,PV995,PV995_BMMNC.bam,EGAF00001655171
EGAN00001504156,PV995,PV995_BMMNC_CHX.bam,EGAF00001655172
EGAN00001504156,PV995,PV995_BMMNC_untreated.bam,EGAF00001655173
EGAN00001504156,PV995,PV995_DNA.bam,EGAF00001655174
EGAN00001504157,normal1,normal1_CD34.bam,EGAF00001577943
EGAN00001504157,normal1,normal1_CD34.bam,EGAF00001654693
EGAN00001504157,normal1,normal1_CD34.bam,EGAF00001655175
EGAN00001504158,normal2,normal2_CD34.bam,EGAF00001577944
EGAN00001504158,normal2,normal2_CD34.bam,EGAF00001654694
EGAN00001504158,normal2,normal2_CD34.bam,EGAF00001655176
EGAN00001504159,normal3,normal3_CD34.bam,EGAF00001577945
EGAN00001504159,normal3,normal3_CD34.bam,EGAF00001654445
EGAN00001504159,normal3,normal3_CD34.bam,EGAF00001654695
EGAN00001504160,normal4,normal4_BMMNC.bam,EGAF00001577992
EGAN00001504160,normal4,normal4_BMMNC.bam,EGAF00001654446
EGAN00001504160,normal4,normal4_BMMNC.bam,EGAF00001654696
EGAN00001504161,normal5,normal5_BMMNC.bam,EGAF00001577993
EGAN00001504161,normal5,normal5_BMMNC.bam,EGAF00001654447
EGAN00001504161,normal5,normal5_BMMNC.bam,EGAF00001654697
EGAN00001504162,normal6,normal6_BMMNC.bam,EGAF00001577994
EGAN00001504162,normal6,normal6_BMMNC.bam,EGAF00001654448
EGAN00001504162,normal6,normal6_BMMNC.bam,EGAF00001654698
